"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"25",0.0113803572220614,0.0267088138929676,0.0141100466979504,0.0185461602026083,0.0012401078834557,0.000213906671249215,-0.00577066628525123,-0.0115624939663083,-0.00670175665047282,0.00635034593221907
"26",0.0111736534482943,0.027008582033418,0.0112545804494116,0.0172151425191494,0.00163247409379643,0.00290349845460385,-0.00466342178614911,-0.014366568467652,-0.00129396190940284,-0.000372723690247779
"27",0.0111106291137222,0.0268629759814096,0.012688643692369,0.018249823261118,0.000443323620846282,0.00389271182050779,-0.00848592791740242,-0.0157187527175889,-0.0119379850728609,0.00952639479320934
"28",0.0111622286804472,0.0270508136025246,0.0127878678540042,0.0176415375281997,0.000531626912363818,0.00498719219811514,-0.00335601845993904,-9.3486592892389e-05,-0.00460766178273613,-0.00410428827978329
"29",0.0113150171007728,0.0269124191699987,0.0118454767115351,0.0181271106497485,0.00331922626695366,0.000599113629120522,-0.00492528922161894,-0.00246659082961824,-0.0012914960121327,-0.00743316483536952
"30",0.010916578950395,0.0277211650660444,0.0110513787886757,0.0180113309524448,-0.00149785705433853,-0.00120286151483354,-0.006416973655701,-0.00719493830663698,-0.00673921369963592,-0.00404094456252917
"31",0.0112214397426255,0.0269514286281307,0.0126204639097925,0.0174003470842689,0.00200627498753337,0.00705869985099841,-0.0105388616654977,-0.0160664491846716,-0.000243057198588428,0.0173427052511852
"32",0.0108896554329909,0.0274321588542384,0.0121248289944585,0.0196117213092762,0.00136291549262302,0.00171449909234709,0.00148571258615939,-0.00072699336166638,-0.00594954107439199,-0.00355616486404
"33",0.0110451884267302,0.0270180537421023,0.0112031245417683,0.0187049867471016,0.00290742934124415,0.000606106640117573,-0.00536238160017161,-0.00777926633677174,0.00148003199406176,-0.0115809147553673
"34",0.0113242622113505,0.0273702011847148,0.0114030921831549,0.0210205319961465,0.00159115224425725,0.00164449612869172,-0.00172945864385483,-0.00167741604517983,-0.00417723006311433,0.00206800965817808
"35",0.011257480675764,0.0270784174550816,0.0117605089138112,0.0199072895303882,0.00178980782571057,-0.00170473343105091,-0.00357189972897057,-0.0019011946016051,-0.00692929102698339,-0.00553085294134507
"36",0.0114234770002471,0.0263381390454172,0.0119467968989508,0.0189638778548984,-0.00235768631325149,0.000840759430514283,-0.00680183756878526,-0.00683859411707414,0.0012406337495886,-0.00929942580911062
"37",0.0113321797576328,0.0269435737058843,0.0115504817775308,0.0192287745600913,-0.00462955460540567,-0.000770395027916993,-0.00100314403511008,-0.00107441647207029,-0.00194327205992603,-0.00897547111485397
"38",0.0109873181053216,0.0273582588924636,0.0118278079198143,0.0188248098184351,-0.00173260263538469,0.000322535005002512,-0.00563026795749222,-0.00727090793805488,9.85148136842511e-05,0.00148446794733519
"39",0.0109825826784089,0.0275287283038599,0.0123050869449921,0.0184383864146408,0.00167627270908842,0.00334337785314639,-0.00465373897241509,-0.00979271563519858,-0.00612010226129018,0.0020323161849508
"40",0.0112429314339887,0.0265576992034533,0.0132807198140749,0.0182691823850229,0.000744997419864049,0.00309183899931211,-0.00809878915614366,-0.00637841046267527,-0.00692347229914114,-0.00172546497123589
"41",0.0114185315819606,0.027561007705521,0.0117419149742809,0.0177459431945988,0.00213212989824087,-0.000291168778060631,-0.00768675034000581,-0.00857112209643997,0.00277506713139096,-0.000910018098966709
"42",0.0110737711631343,0.0277445218807058,0.0121901613466324,0.0185725946888672,0.000803370780236496,0.000344618855041879,-0.00460011993660611,-0.0071285886803084,-0.00112231585393533,-0.00393319015344186
"43",0.0111095459702476,0.027111923246939,0.0114494408587847,0.0178197441570708,0.000642201804819872,0.0012408326969529,-0.0054844415450961,-0.00479597423780826,0.000432457685473209,-0.00890165729747074
"44",0.0111408844554846,0.0267808537971788,0.0114588718560485,0.0190497618637151,-0.00126307308370721,-0.00135480288488793,-0.00507494675084296,-0.00928102344617491,-0.000801476961856973,0.00112130187706953
"45",0.0115606364053523,0.0269198229833261,0.0134047597841221,0.0207481673278806,-0.0011445194160062,-0.00494795847538234,-0.0059269261972901,-0.0101346018876657,-0.00164631527536937,-0.00292576833497891
"46",0.011266694408938,0.0268692537396044,0.012323868921354,0.0199767634337343,-9.91023636613979e-05,0.00170623542830398,-0.00699587568721754,-0.00851238125903252,-0.00842983443481024,-0.00236036583556601
"47",0.0111669931307129,0.027017638929923,0.0126115202034333,0.0199810982540357,0.00194287825230838,0.00124503361624825,-0.00848198993548586,-0.0133233745560145,-0.000227427681423829,0.00328940479731925
"48",0.0112807513796061,0.0263197035177305,0.0112458104676593,0.0173204562956945,-0.00235697142862998,0.00023927786475859,-0.00685867636260039,-0.0106754857818267,-0.00996842994072764,0.0109060350502773
"49",0.0111062959134698,0.0259974032715856,0.0118626938787584,0.0188055979691371,-0.000958566247440165,-0.000190313085686018,-0.00649804215337878,-0.015714846718685,-0.00779152363622177,0.0131656904871847
"50",0.0110474360098258,0.0274415635694637,0.0122110954009463,0.0186856411587857,2.39790870550512e-06,0.00515082600061094,-0.00460802271359995,-0.00757054943389678,-0.00298974597875347,0.00749421865772594
"51",0.0114792860319952,0.0267276218060255,0.0131380165160975,0.0163863391269373,0.00275855942464869,0.000361145961759377,-0.00747489763643651,-0.00102301802080251,0.000752272214327229,-0.00795321044785978
"52",0.0113179325193128,0.0264853662575414,0.0138923353325662,0.0191658342701324,0.00160162779241586,0.00560620180005712,-0.0100536213035088,-0.0116164612626396,-0.00444239776720874,0.000320114392519867
"53",0.0114163840832713,0.0259871038078934,0.0130100538892054,0.0174044204542611,0.00220034221992548,0.00420977062455262,-0.0058658311828536,-0.00392545791924142,-0.000659005820718104,-0.00817518215700169
"54",0.010997997170382,0.0271407365316981,0.0122582820438953,0.0184443224211689,-0.000386877439203159,0.00272981433341588,-0.00718249989113589,-0.00371704268903315,-0.000650508052035147,-0.00940057518584019
"55",0.0113459565160912,0.0273336420398025,0.0133193557578616,0.0180567751027286,0.0018081741932133,0.00283876393905688,-0.00746368815810892,-0.00796117483711998,0.000676072047949586,-0.00673821093921579
"56",0.0124062530926957,0.0221262463387866,0.0151135612863478,0.0168184709335122,0.00435654745091969,0.0270934388368731,-0.0452947361753039,-0.0732555185290877,0.0104108630192949,-0.00920241819063765
"57",0.0122048560910652,0.022351030034398,0.0139760927799682,0.0161648680791485,0.00207798315094464,0.020049501946526,-0.0438256103842249,-0.0686847045932988,0.00543122095356492,0.00636950001180926
"58",0.0119453597319864,0.0239471647841084,0.0144071848474833,0.01763529960696,-0.000218444692809726,0.0207533954950516,-0.032497249955392,-0.0515676907649119,0.00553053033070552,0.000850948791407427
"59",0.0119175252222803,0.0219104781273683,0.0140979615466287,0.0175382451043709,0.00350375791382146,0.0221262513093735,-0.0369922595692034,-0.0653121369432074,0.00489586529955555,-0.00339788849339707
"60",0.012044512025746,0.0210984896988487,0.0141698069542407,0.0153196309242434,0.00209932149807395,0.024703746917417,-0.0390339028758149,-0.069592580023968,0.00976538485186136,-0.00335873115522046
"61",0.0119233521874362,0.0227640251538211,0.0127398117347693,0.0178084451550646,0.00249728910217363,0.0221373682970401,-0.0381609423215765,-0.0603951965181168,0.00759506915194562,0.00479910264382248
"62",0.01198154895134,0.022357273624338,0.0130630854973469,0.0161849836910834,0.00272218796060673,0.0188594682968791,-0.0405379893114956,-0.0719900981572558,0.00312698855454092,0.0179277810273243
"63",0.0120168977732808,0.0226951981160463,0.013390904605758,0.016176509023043,0.00171021429130745,0.0150334891238326,-0.0361641396506616,-0.0617573543376491,-0.00163856790661237,-0.00494567882417924
"64",0.0109843108632493,0.023081371120629,0.0111721633140166,0.0175832484370135,0.00163704564089257,0.0162656634633727,-0.0249612865120443,-0.041709978123559,0.00603181673647525,0.00505211560208186
"65",0.0117408141342513,0.0225100902883942,0.0138442355002864,0.0146416660175658,0.00246272657943452,0.0228450720358172,-0.041859416341748,-0.069518226559711,0.00538858615511148,-0.0047007843235073
"66",0.0118749111810095,0.0230412035821593,0.0126345042140756,0.0159753623916377,0.00265083036272851,0.0215500123111517,-0.0407005325330189,-0.0653501029234989,0.00392007104482107,-0.0142000106923933
"67",0.0120219756769259,0.0220320371488078,0.0127040181425301,0.0170626584890959,0.00208684778192323,0.0219967513375857,-0.0443450526803482,-0.0755976409051464,0.00850937532620429,0.00886294225445073
"68",0.0117760417672847,0.0224860291542053,0.0130851674729449,0.0156464625533611,0.000733470917971629,0.0202752377824796,-0.0378876578879135,-0.067580602620264,0.00322660587215298,0.00148530619689008
"69",0.0114760571541596,0.0222047626962151,0.0143501456617029,0.0163628799425733,0.00278034293584444,0.0221164146839386,-0.0437800763513988,-0.0742677913859457,0.00874341920111733,0.000634766516553555
"70",0.0118518008473983,0.0232043135052364,0.0119305728179487,0.0154874235194507,0.00382511667873671,0.0234143619769679,-0.036183265675604,-0.0584654436225428,0.00657000889990146,-0.0169386766477671
"71",0.0119748166128948,0.0219568648436352,0.013699729821311,0.017379424108718,0.00139536433786502,0.0165676401485912,-0.0370716566575339,-0.0565559555630784,0.00664629037705114,-0.00678782105926692
"72",0.0116589189791929,0.0241047361229125,0.0123507848312567,0.0170864604239719,0.00249503381091672,0.0138053511716748,-0.0300600465359597,-0.0480171734869961,0.00466873210968716,-0.00791109546295534
"73",0.0114198201557238,0.0267940957512801,0.0117696621879421,0.0178849637761923,0.000315099412067957,0.00261750170217328,-0.00788458919147524,-0.00584761003158754,-0.00452866894464024,-0.0109363403914006
"74",0.0110269809004729,0.02758905201399,0.0106647888376222,0.0169086758981422,-0.000200856333188736,0.00116218907309613,-0.00798737000125685,-0.00589889054263987,-0.00679751688396036,-0.00521745784073578
"75",0.0110056188123059,0.0274374531634289,0.0125720817642021,0.01936498088417,-0.00206805196472349,-0.000224487151108995,-0.00248937363798236,-0.000483036308513768,-0.00120853096819667,0.0138849523676976
"76",0.0114699157210604,0.0272765853284848,0.0110224325663717,0.0183290273209711,0.000393505363361843,0.00255486848024843,-0.00595583223241502,-0.00355953912604113,-0.00130639643126951,0.000648046630093359
"77",0.0111464638835579,0.0265974780366601,0.0129284420001381,0.0187626787456175,-0.000416574899897854,0.00107375081944569,-0.0060011721240308,-0.0050322294983577,-0.00201649931201217,0.00180171292506675
"78",0.0107917258234392,0.0273801873422359,0.0120149831675947,0.0193761241294966,-0.00119153500291412,0.00370565211943091,-0.00598731935062604,-0.00853446608137138,0.00205524078640394,-0.00117612613433467
"79",0.0112135171488445,0.0271735429470927,0.0116825222234096,0.0196651377294241,-0.00141435102249014,-0.00131130607849936,-0.00577315741184737,-0.00818644139558146,-0.00524100777363062,-0.0024447494666311
"80",0.0112555251732623,0.0263559572136466,0.0111282770241229,0.0176978690666362,-0.0036146567720449,-0.00170797516831713,-0.0025701328075268,0.000501770271383484,-0.00426257349177445,-0.00264899168471598
"81",0.0110688372297274,0.0277463651016533,0.0127685928796161,0.0198928312419557,-0.00140410129944615,0.000939788108820183,-0.00370337587128571,-0.00390947525480984,-0.000163633861356442,-0.0156372999009616
"82",0.0113218437624833,0.0272438428884009,0.0120891555265984,0.0182909911749135,0.000219777060649701,-0.00207635399569977,-0.00747197118161098,-0.00565303324718942,-0.00566665313956616,-0.00394511611157626
"83",0.0110113014160491,0.0265771117448234,0.0130137181764062,0.0182002854067882,-0.000935072913516777,0.000619880250575835,-0.0027278943468436,-0.00451819199546198,-0.00444781059741234,0.00712113851606619
"84",0.0110515022565596,0.027165615469428,0.0111389654659615,0.0176863730705397,0.000638385577772529,0.00314851935301393,-0.00620282966912269,-0.00345175860499408,-0.00144140749906182,-0.0111920581035976
"85",0.0111753322750083,0.0271628163625239,0.012650528870018,0.0178269104757137,0.00142623452741623,-0.00287671093572775,-0.0030007015156722,-0.00211614536916093,-0.000779035971479774,-0.00609041412005869
"86",0.0110224682013616,0.0266745813301082,0.0118201483500059,0.0195812637165574,0.000561024543539312,-0.000914900376810781,-0.00478328803067646,-0.00957848157595532,-0.00364932315434107,1.57634907518465e-05
"87",0.0111091701870343,0.0268268833197922,0.012462892281348,0.0185157659470592,0.00092825305457116,-5.35483823368673e-05,-0.00632972657077411,-0.00621596081420051,-0.0043139306487775,0.00243777562055665
"88",0.011366674091166,0.0265098828958781,0.01153034986986,0.0181653234999813,0.000629839758659267,0.00235618270853591,-0.00507793529652694,-0.00640170402388394,-0.00306541605355902,-0.00601921772722731
"89",0.0113391052881216,0.0269421155455216,0.0120402771970593,0.016711178482468,-0.000355616844290424,-0.00121253666595294,-0.00222870116986883,0.00221908049905735,-0.00310291961324646,-0.0138891770137795
"90",0.0111873276433976,0.0272267820654367,0.0127931388453124,0.0198007102680814,0.00119554767510686,-0.00187404005374976,-0.00577250336156447,-0.00603996088654671,0.00102776526642559,-0.00692406859600183
"91",0.0111206342679466,0.0275425673418899,0.0128033990838889,0.0200936429163508,0.000632166391149715,0.00289759956980716,-0.00581728446963759,-0.00610429285581943,-0.00764609130325019,0.00610897837369246
"92",0.0110447892713384,0.0269378831091039,0.0122911811254503,0.0190146354341464,-2.16475716188327e-05,-0.00276539003088837,-0.00505057807191042,-0.00239591412719144,-0.00348312143458741,-0.00321508814727941
"93",0.0110792592011643,0.0269271961082451,0.0127222244614899,0.0193232537034965,0.00180819704383249,0.00128128974560044,-0.00735928056438274,-0.00789637492862606,-0.00361489145001638,0.00244525226340721
"94",0.0113842011268353,0.0271044934569552,0.0125482317137987,0.0198070933542159,0.00274325467630319,0.00229777604934658,-0.00629607574727569,-0.00773806523202872,-0.00351028097169249,0.0011230797926174
"95",0.0110195433418335,0.0268874021550288,0.0123027068559,0.0189392127848665,0.00152483836085302,8.83131715880958e-05,-0.00647339584671978,-0.010387535362455,-0.00509809744847952,-0.000559019690238295
"96",0.0111829997702251,0.0265338203368966,0.0136949833812345,0.0191195630770752,0.000966538374559419,0.00145868599572089,-0.00613603946649994,-0.00645993294150264,0.00451225042541198,-0.00530466581331926
"97",0.0111502713922471,0.02702045696211,0.0121483228188877,0.0193533024404611,0.00102766338533806,0.00108950709603872,-0.00384612958575546,-0.00730631136932539,-0.0148955064830402,0.00470362667351968
"98",0.011391397466685,0.0270738439441395,0.0135952252595255,0.0185963659640419,0.000896813597383132,-0.000780453478853891,-0.00597696384569354,-0.0113964498537856,-0.00106976012402184,0.0115559027713784
"99",0.0108628979245961,0.0266728049358895,0.0120496299765422,0.0201640620631947,-0.00100251998882987,-0.00286896015231705,-0.000425100028103148,-0.00309354134320622,-0.00434304606505652,0.00533007522026431
"100",0.0118439678466981,0.0266422563667379,0.0120796223125068,0.0177732276427957,-0.000653118450654099,-0.000985048360954751,-0.00951905033169081,-0.00839715568478233,-0.00068320707304131,0.000119014923374546
"101",0.0112161796042359,0.0275216403210495,0.0114607461977848,0.0192986980670921,-0.00171108062171098,-0.00278961476305809,-0.00573105226995135,-0.0015566266488378,-0.00593077732301779,-0.00157331204794196
"102",0.0111024926034382,0.0268894448645542,0.0130606249791451,0.0170139803183663,0.00100499316880104,0.00107601082473407,-0.00801305431347359,-0.0117989215113153,-0.0040986436463206,0.0116514620268388
"103",0.0115034854774114,0.0277932594077741,0.012816870250689,0.019827550010305,0.000471057208117869,0.00123561098558395,-0.00587531135603176,-0.00573395507128573,-0.0056450338283544,-0.00718189126035666
"104",0.0116789535952929,0.0226860414878377,0.0133675265744539,0.0173182604060226,0.00113500380372002,0.019037258149494,-0.0374042755261296,-0.0666098595677699,0.00902293342947944,-0.0135781192280055
"105",0.0122426146769897,0.0223192300345437,0.0124538760137052,0.0165696821173447,0.00423192534649406,0.0236768001503658,-0.0405488370963381,-0.0706025337052551,0.00406266723565985,-0.0115924075866338
"106",0.0118028562260194,0.0234783985632683,0.0129988220014442,0.0173346334397621,0.000589513780365934,0.0139778131758104,-0.0376863288933844,-0.0614956248561637,0.00378005356119666,0.00486488418533772
"107",0.0118737555342941,0.0225302023670821,0.0121692442648003,0.0148794782938471,-0.00128413319853573,0.0212798585552189,-0.0474906851045039,-0.0779965450995282,0.0109452326512307,-0.00329100304452761
"108",0.0120446621181547,0.021014441145479,0.012033484825349,0.0164892182567476,-0.000129051931887122,0.0249798241858507,-0.0518205979449488,-0.0845235005276941,0.00603723893059025,0.00235242481846659
"109",0.01172125233301,0.0214653335231268,0.0111085259923605,0.0164205083003276,0.00132525228126455,0.0214034798870772,-0.0464346932136519,-0.0739203255188078,0.00892149189135601,-0.0144167728327364
"110",0.0119890401641804,0.0230629019831984,0.0129018777966927,0.0178064793123133,0.00191580335082357,0.0190586485837693,-0.0361016057821573,-0.0594621622542372,0.00609501459721274,-0.00569166117323542
"111",0.0119893899026459,0.0239511050732424,0.0139869990923596,0.0175351567905981,0.00355604685779719,0.018280262051628,-0.038554910140434,-0.0602742829596173,0.00251864088188046,-0.0174163607725291
"112",0.0116130926039375,0.0241199920062497,0.0124229947858778,0.0185363519725386,-0.00154664229107315,0.0131581259912731,-0.0354047173032615,-0.0515971719539005,0.00527545524777694,-0.00954742234703931
"113",0.0117493004802983,0.0228286314490863,0.0135416122945176,0.0161929068440214,0.00362971592185521,0.0214622347054876,-0.0437257253877786,-0.0712992768586799,0.00931051539179693,-0.00116454564658959
"114",0.0118284480940603,0.0242207665007429,0.0117835795503039,0.0171181722221682,0.000527097698928711,0.0167408547194803,-0.0289719769928543,-0.0449692984335276,0.00295780759546269,-0.00325214019482629
"115",0.0118534534514221,0.0234718625305223,0.0124883602986507,0.0156996140663825,0.000252525920288304,0.0204362899677907,-0.0440970659036329,-0.073419018601775,0.00788400352033559,-0.0104142864587836
"116",0.0120908507317557,0.0228069503373004,0.0131093583596016,0.0162462846644135,0.000847079056785997,0.019881002715119,-0.0376428566443284,-0.0625971475933899,0.00164281009909392,-0.0191223413841618
"117",0.0121233868226048,0.0224305910190646,0.0135725526005525,0.0169353505241544,0.00131496227950966,0.0192859107598925,-0.0420075494352129,-0.0661175171983662,0.00817003042589381,-0.00412178952226362
"118",0.0117217120556749,0.0224946017695222,0.0123659384638632,0.017732814340485,-0.000569745739202281,0.0215026360301545,-0.0436157350140636,-0.0699247855712325,0.00238767645898723,0.0066903341944194
"119",0.0121162493248377,0.0230611862834456,0.0128282992366439,0.0160500834520198,2.40169871201992e-05,0.0184427095641715,-0.0426103696541897,-0.0677488000156697,0.00749343634354023,-0.0170574263912796
"120",0.0119839001507701,0.0218297297150797,0.0134711450823235,0.0173403996515778,0.00419792065694222,0.0220064004794251,-0.04653577501414,-0.0783607142059378,0.00306796656336388,0.00185381797567301
"121",0.01181966719032,0.0230479345841029,0.0116340360104876,0.0156084264521555,0.00100919371531051,0.0231391850222757,-0.0432081209689787,-0.078176545942307,0.00299936386366915,-0.00233477537098414
"122",0.0122395364724859,0.0217279961878968,0.011654830692207,0.0149134530848513,0.00154445971819736,0.0225955895712952,-0.0462645468356869,-0.0846514276253843,0.00397453489778016,0.0160373388651158
"123",0.0118018099835175,0.0231863636680942,0.0124914478954522,0.0165613332018357,-0.000582884688498871,0.0235698622834001,-0.0479313016888198,-0.0802224535510695,0.00645875421795914,-0.00709653242670501
"124",0.0119644402807024,0.0236092011594154,0.0119594621420346,0.0165923984356532,0.00163065330656039,0.0205192221688474,-0.0328737786039858,-0.0536282657901722,0.00266087356811771,-0.0108693078062095
"125",0.012063462108253,0.0222357496582682,0.0120675691252989,0.0159337954296444,-0.0011728483677942,0.0184142114520015,-0.0425460860253702,-0.0646886883230845,0.0160886934108451,-0.00498464876010366
"126",0.0118220062501379,0.0225905280528043,0.0138062243287306,0.0166914603176862,0.00127301878511824,0.0209487609140312,-0.0420040686819087,-0.070301136869769,0.00368929063548349,-0.00241393409395927
"127",0.0120227544531457,0.0241754102143844,0.0131258985983743,0.0182496141925254,0.00118683806712349,0.0198216773612752,-0.0362086690064707,-0.0554945476606432,0.00745260853083787,-0.00680069776699249
"128",0.0117736369421358,0.0243966894710005,0.0131428426327387,0.0180117322124369,0.000219685120469567,0.0124997246712891,-0.0302667358860878,-0.050372368889446,0.0059979356921715,0.00812630750897701
"129",0.0119567536554403,0.0224026658320234,0.0133886221107834,0.0167816192318351,0.00372715787186279,0.0224054134124826,-0.0414823907580448,-0.0703476552153155,0.0137836456552347,-0.00409230203894684
"130",0.0117684097589032,0.0229928460326072,0.0138118175721112,0.0161701324487957,0.00184030233257583,0.0184724146667772,-0.034995824347749,-0.0632067708999899,0.00312854042094505,0.00263891149914538
"131",0.0119950024450066,0.0238683614654566,0.0134979864371976,0.016880861026728,0.00253209632771123,0.0228909812912607,-0.0400080280301635,-0.0689417092185254,0.0018851869880445,0.00727844821384589
"132",0.0116633767268432,0.0226408939496136,0.0120030855140043,0.0163679342341964,-0.00476945624676717,0.019856647433782,-0.041707316214132,-0.0723167910216029,0.00334285927582156,0.00245359460756894
"133",0.011796075134406,0.0228802166098882,0.013890920484962,0.0172380616454537,-0.00108235157881918,0.0148083468134808,-0.0356498826568134,-0.0581232133251903,-0.00771691763472093,0.00755504361282887
"134",0.0122036027053699,0.0222616987299601,0.0126091115256316,0.0167269788071339,-0.000262977220989446,0.0185103314659811,-0.039826298466536,-0.0632206701488119,0.0040331172245857,-0.00787377715319276
"135",0.0117107312925141,0.0225248589422975,0.0134906265321351,0.0161901423819435,0.00171265615936099,0.0207741366755767,-0.0473328895569244,-0.0756699175399849,0.00315543860739121,-0.00113595901238771
"136",0.011769729480417,0.022387467733743,0.0134955596574311,0.0159854030963771,0.00287585466897112,0.0269222212308181,-0.0478664897400859,-0.0792552262824893,0.00621651402984545,-5.15596229515488e-05
"137",0.0123792623727644,0.0215399830133285,0.0142364158738734,0.0151690545069121,0.00272116753082128,0.0256815643937753,-0.0490973543586873,-0.0799385410968999,0.0143465382598592,-0.00974448490742756
"138",0.0119802124659323,0.023036059066352,0.0153943726811043,0.0176303468743227,0.00156783020604118,0.0228620297894871,-0.039696882757287,-0.0656859871030234,0.00903779857534112,-0.0102835230009794
"139",0.0119711641845726,0.0220974442906435,0.0124696828690933,0.0161013202175325,0.00529067140514026,0.0202665301215012,-0.0386536998473377,-0.0682739584682128,0.00739073891160739,-0.0100711493391634
"140",0.0120700504746217,0.0234837401855554,0.0148149100664655,0.0163039465221711,2.76845665163603e-05,0.0181818949149439,-0.0388745372085137,-0.0626896878751797,0.00636552620320515,-0.00706059849527067
"141",0.0118616975091031,0.0241194007769865,0.0131736508365962,0.0171555919714776,0.00286170888657014,0.0178262326946332,-0.0339751579010591,-0.0536255413507009,0.0105453646143161,-0.00224568992807962
"142",0.0117249168883022,0.0223697166810248,0.0134244765564375,0.017665756543265,0.000863509528350405,0.0180523473383902,-0.0325366119307004,-0.0634475062709464,-0.00461190409307182,0.012065401520601
"143",0.0119164199746475,0.0228956362698394,0.013427143384774,0.016248600829446,0.00216975951054534,0.0199998764474384,-0.0349681495976375,-0.0591413068747869,0.0066616474860428,-0.00303750952491369
"144",0.0118092840378305,0.0227395916255575,0.0117004289023407,0.0169617192321636,-0.00210155147340873,0.0167893058992031,-0.0388513639003783,-0.0586737736143371,0.00114199626923761,0.000473168356139805
